index,tile,hflip,vflip,palette
0,0x01D,0,0,1
1,0x01D,0,0,1
2,0x01D,0,0,1
3,0x01D,0,0,1
4,0x01D,0,0,1
5,0x01D,0,0,1
6,0x01D,0,0,1
7,0x01D,0,0,1
8,0x01D,0,0,1
9,0x01D,0,0,1
10,0x01D,0,0,1
11,0x01D,0,0,1
12,0x01D,0,0,1
13,0x01D,0,0,1
14,0x01D,0,0,1
15,0x01D,0,0,1
16,0x01D,0,0,1
17,0x01D,0,0,1
18,0x01D,0,0,1
19,0x01D,0,0,1
20,0x01D,0,0,1
21,0x01D,0,0,1
22,0x01D,0,0,1
23,0x01D,0,0,1
24,0x01D,0,0,1
25,0x01D,0,0,1
26,0x01D,0,0,1
27,0x01D,0,0,1
28,0x01D,0,0,1
29,0x01D,0,0,1
30,0x01D,0,0,1
31,0x01D,0,0,1
32,0x01C,0,0,1
33,0x01C,0,0,1
34,0x01C,0,0,1
35,0x01C,0,0,1
36,0x01C,0,0,1
37,0x01C,0,0,1
38,0x01C,0,0,1
39,0x01C,0,0,1
40,0x01C,0,0,1
41,0x01C,0,0,1
42,0x01C,0,0,1
43,0x01C,0,0,1
44,0x01C,0,0,1
45,0x01C,0,0,1
46,0x01C,0,0,1
47,0x01C,0,0,1
48,0x01C,0,0,1
49,0x01C,0,0,1
50,0x01C,0,0,1
51,0x01C,0,0,1
52,0x01C,0,0,1
53,0x01C,0,0,1
54,0x01C,0,0,1
55,0x01C,0,0,1
56,0x01C,0,0,1
57,0x01C,0,0,1
58,0x01C,0,0,1
59,0x01C,0,0,1
60,0x01C,0,0,1
61,0x01C,0,0,1
62,0x01C,0,0,1
63,0x01C,0,0,1
64,0x01B,0,0,1
65,0x01B,0,0,1
66,0x01B,0,0,1
67,0x01B,0,0,1
68,0x01B,0,0,1
69,0x01B,0,0,1
70,0x01B,0,0,1
71,0x01B,0,0,1
72,0x01B,0,0,1
73,0x01B,0,0,1
74,0x01B,0,0,1
75,0x01B,0,0,1
76,0x01B,0,0,1
77,0x01B,0,0,1
78,0x01B,0,0,1
79,0x01B,0,0,1
80,0x01B,0,0,1
81,0x01B,0,0,1
82,0x01B,0,0,1
83,0x01B,0,0,1
84,0x01B,0,0,1
85,0x01B,0,0,1
86,0x01B,0,0,1
87,0x01B,0,0,1
88,0x01B,0,0,1
89,0x01B,0,0,1
